"Country or Area","Unit","1995","1995 Footnotes","1996","1996 Footnotes","1997","1997 Footnotes","1998","1998 Footnotes","1999","1999 Footnotes","2000","2000 Footnotes","2001","2001 Footnotes","2002","2002 Footnotes","2003","2003 Footnotes","2004","2004 Footnotes","2005","2005 Footnotes","2006","2006 Footnotes","2007","2007 Footnotes","2008","2008 Footnotes","2009","2009 Footnotes","2010","2010 Footnotes","2011","2011 Footnotes","2012","2012 Footnotes","2013","2013 Footnotes","2014","2014 Footnotes","2015","2015 Footnotes","2016","2016 Footnotes"
"Lithuania","Thousand units","","","","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","3"
"Luxembourg","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","3"
"Luxembourg","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","3"
"Malaysia","Thousand units","","","","","362.133","","149.2","","258.111","","300.758","","383.636","","418.798","","348.05","","385.113","","422.982","","365.595","","333.688","","419.607","","409.368","","474.7","","455.621","","480.317","","534.992","","547.824","","568.018","","503.771",""
"Malta","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","3"
"Malta","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","3"
"Mexico","Mil. USD","7370.55110076058","","8570.18778588766","","9730.3389800542","","10392.4218603751","","12059.6763889786","","16326.5874481235","","17125.2781913171","","15929.0144686139","","12631.0091672683","","11998.3342144669","","14467.3396306778","","19229.3836956546","","16808.1513943676","","18602.9623395623","","13722.0737079101","","20276.6248043785","","25188.3059047502","","28194.6067199076","","30784.8932381898","","30175.3401366941","","29469.8915487141","","29288.367531586",""
"Mexico","Thousand units","704.595","","802.067","","857.764","","947.415","","996.492","","1294.302","","1271.749","","1217.563","","995.81","","971.638","","1076.016","","1385.233","","1268.096","","1388.669","","1033.372","","1464.556","","1774.242","","1963.435","","1986.262","","2046.274","","2117.278","","2281.955",""
"Montenegro","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","3"
"Montenegro","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","3"
"Morocco","Thousand units","","","","","","","","","","","","","","","","","","","15.02","5","18.688","5","29.881","5","37.22","5","40.244","5","46.867","5","42.624","5","","","","","","","","","","","",""
