ID,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Country Name,Country Code,Data Source,Spatial Scale,Unit,Metric,Technology Name
Radio_Total Number_VN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2333.0,2666.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6200.0,6500.0,6700.0,6900.0,7200.0,7300.0,7400.0,7600.0,7700.0,7800.0,8050.0,8200.0,8350.0,8510.0,,,,,,,,,,Vietnam,VN,CHAT,National,-,Total Number,Radio
Radio_Total Number_BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,348.0,379.0,,,,,,,600.0,700.0,800.0,1500.0,2200.0,2525.0,2850.0,3175.0,3500.0,3600.0,3700.0,3800.0,3900.0,4000.0,4570.0,4700.0,5633.0,6566.0,7500.0,7012.0,6525.0,6037.0,5550.0,5575.0,5700.0,5800.0,6000.0,6200.0,7455.0,8711.0,9966.0,11222.0,12477.0,13733.0,14988.0,16244.0,17500.0,18755.0,25000.0,33000.0,50540.0,51800.0,53000.0,54300.0,57000.0,58200.0,59500.0,60800.0,62100.0,63500.0,70000.0,71000.0,72000.0,73000.0,,,,,,,,,,Brazil,BR,CHAT,National,-,Total Number,Radio
Radio_Total Number_GT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,10.0,11.0,,,,,,,21.0,23.0,25.0,27.0,29.0,31.0,32.0,34.0,36.0,60.0,85.0,110.0,135.0,160.0,185.0,210.0,213.0,217.0,221.0,224.0,228.0,232.0,235.0,239.0,243.0,247.0,250.0,254.0,258.0,262.0,265.0,275.0,280.0,300.0,321.0,343.0,367.0,393.0,421.0,450.0,477.0,505.0,535.0,566.0,600.0,627.0,656.0,686.0,717.0,750.0,800.0,835.0,872.0,910.0,,,,,,,,,,Guatemala,GT,CHAT,National,-,Total Number,Radio
Radio_Total Number_IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,,,,,,,20.0,61.0,102.0,143.0,184.0,213.0,242.0,271.0,300.0,466.0,633.0,800.0,845.0,890.0,935.0,1156.0,1378.0,1600.0,1633.0,1666.0,1700.0,1790.0,2191.0,2592.0,2993.0,3395.0,3796.0,4197.0,4598.0,5000.0,5500.0,6000.0,6500.0,6750.0,7000.0,7166.0,7333.0,7500.0,8000.0,10000.0,10600.0,11300.0,12000.0,12700.0,13500.0,13833.0,14251.0,14681.0,15400.0,16000.0,16600.0,17000.0,17400.0,17800.0,,,,,,,,,,Iran,IR,CHAT,National,-,Total Number,Radio
Radio_Total Number_CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.0,510.0,530.0,550.0,570.0,590.0,610.0,630.0,650.0,662.0,675.0,687.0,700.0,805.0,910.0,1016.0,1060.0,1105.0,1150.0,1195.0,1240.0,1285.0,1330.0,1375.0,1400.0,1450.0,1500.0,1500.0,1600.0,1700.0,1800.0,2000.0,2100.0,3239.0,3250.0,3262.0,3275.0,3287.0,3300.0,3312.0,4100.0,4200.0,4367.0,4433.0,4500.0,4587.0,4675.0,4765.0,4857.0,4950.0,5100.0,5180.0,5261.0,5340.0,,,,,,,,,,Chile,CL,CHAT,National,-,Total Number,Radio
Radio_Total Number_GQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,70.0,70.0,70.0,70.0,71.0,74.0,78.0,80.0,82.0,83.0,85.0,87.0,94.0,102.0,111.0,120.0,130.0,134.0,137.0,141.0,145.0,147.0,151.0,156.0,160.0,165.0,170.0,175.0,180.0,185.0,190.0,,,,,,,,,,Equatorial Guinea,GQ,CHAT,National,-,Total Number,Radio
Radio_Total Number_AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,17.0,22.0,27.0,32.0,37.0,43.0,54.0,60.0,65.0,70.0,76.0,130.0,130.0,135.0,150.0,160.0,161.0,170.0,172.0,172.0,174.0,177.0,180.0,200.0,224.0,251.0,281.0,314.0,351.0,393.0,440.0,493.0,508.0,522.0,538.0,554.0,570.0,587.0,613.0,641.0,670.0,700.0,800.0,810.0,820.0,830.0,,,,,,,,,,Albania,AL,CHAT,National,-,Total Number,Radio
Radio_Total Number_BZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,71.0,74.0,76.0,79.0,82.0,85.0,88.0,98.0,109.0,112.0,115.0,118.0,122.0,125.0,129.0,133.0,137.0,141.0,,,,,,,,,,Belize,BZ,CHAT,National,-,Total Number,Radio
Radio_Total Number_MX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,650.0,700.0,750.0,985.0,1220.0,1760.0,2300.0,2400.0,2500.0,2655.0,2810.0,2965.0,3120.0,3300.0,3500.0,4760.0,6020.0,7281.0,8593.0,9897.0,10932.0,12049.0,12990.0,14005.0,14504.0,15003.0,15503.0,16002.0,16501.0,17001.0,17500.0,18000.0,20000.0,20100.0,20400.0,20700.0,21000.0,21071.0,21142.0,21213.0,21284.0,21356.0,21428.0,21500.0,22000.0,22500.0,23000.0,23500.0,24000.0,30000.0,31000.0,32000.0,33000.0,,,,,,,,,,Mexico,MX,CHAT,National,-,Total Number,Radio
Radio_Total Number_IQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,16.0,20.0,23.0,26.0,30.0,33.0,36.0,40.0,66.0,72.0,79.0,86.0,93.0,100.0,150.0,287.0,425.0,562.0,700.0,866.0,1033.0,1199.0,1366.0,1533.0,1700.0,1750.0,1800.0,1850.0,1900.0,1950.0,2000.0,2050.0,2100.0,2110.0,2240.0,2370.0,2520.0,2670.0,2830.0,3000.0,3160.0,3330.0,3500.0,3690.0,3880.0,3997.0,4117.0,4241.0,4369.0,4500.0,4700.0,4850.0,5000.0,5160.0,,,,,,,,,,Iraq,IQ,CHAT,National,-,Total Number,Radio
Radio_Total Number_EG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0,391.0,432.0,571.0,710.0,850.0,1033.0,,,,,,,,,,,,,,4500.0,5000.0,5100.0,5110.0,5120.0,5250.0,5275.0,5280.0,5400.0,6000.0,6500.0,7000.0,8000.0,10000.0,12000.0,12900.0,13800.0,14800.0,15900.0,17000.0,17500.0,17900.0,18400.0,18900.0,19400.0,20000.0,20500.0,21000.0,21500.0,,,,,,,,,,Egypt,EG,CHAT,National,-,Total Number,Radio
Radio_Total Number_CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,300.0,300.0,,,,,,,300.0,350.0,400.0,450.0,500.0,647.0,794.0,941.0,1088.0,1235.0,1382.0,1529.0,1676.0,1823.0,1971.0,2159.0,3000.0,2800.0,2600.0,2400.0,2200.0,2200.0,2210.0,2214.0,2217.0,2250.0,2255.0,2793.0,2800.0,2808.0,2850.0,2900.0,3000.0,3100.0,3300.0,3400.0,3600.0,3700.0,3800.0,4000.0,4300.0,4600.0,4900.0,5200.0,5600.0,7200.0,9400.0,12100.0,15600.0,20200.0,20600.0,21000.0,21400.0,21800.0,,,,,,,,,,Colombia,CO,CHAT,National,-,Total Number,Radio
Radio_Total Number_CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,15.0,18.0,12.0,25.0,30.0,48.0,48.0,47.0,45.0,46.0,53.0,60.0,65.0,67.0,70.0,75.0,80.0,81.0,78.0,78.0,79.0,80.0,85.0,92.0,100.0,125.0,141.0,158.0,178.0,200.0,208.0,217.0,226.0,235.0,245.0,270.0,283.0,297.0,311.0,,,,,,,,,,Central African Republic,CF,CHAT,National,-,Total Number,Radio
Radio_Total Number_ZW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,106.0,115.0,125.0,135.0,145.0,180.0,215.0,225.0,225.0,250.0,255.0,253.0,250.0,245.0,250.0,287.0,330.0,379.0,435.0,500.0,553.0,612.0,670.0,750.0,830.0,863.0,896.0,929.0,964.0,1000.0,1100.0,1140.0,1189.0,1220.0,,,,,,,,,,Zimbabwe,ZW,CHAT,National,-,Total Number,Radio
Radio_Total Number_HU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,60.0,83.0,169.0,267.0,308.0,325.0,322.0,328.0,340.0,353.0,365.0,384.0,419.0,499.0,,,,,,,615.0,662.0,713.0,767.0,826.0,889.0,957.0,1030.0,1108.0,1193.0,1284.0,1382.0,1488.0,1602.0,1724.0,1856.0,1998.0,2150.0,2314.0,2491.0,2682.0,2887.0,3107.0,3344.0,3600.0,3695.0,3792.0,3892.0,3995.0,4100.0,4323.0,4557.0,4804.0,5065.0,5340.0,5492.0,5648.0,5809.0,5974.0,6144.0,6170.0,6196.0,6222.0,6249.0,6275.0,6319.0,6364.0,6409.0,6454.0,6500.0,7000.0,7010.0,7038.0,7057.0,,,,,,,,,,Hungary,HU,CHAT,National,-,Total Number,Radio
Radio_Total Number_ZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,213.0,240.0,,,,,,,429.0,463.0,497.0,531.0,561.0,592.0,622.0,653.0,700.0,747.0,794.0,851.0,908.0,965.0,996.0,1068.0,1545.0,2022.0,2500.0,2600.0,2650.0,2700.0,2466.0,2233.0,2000.0,2175.0,2350.0,2387.0,2425.0,2462.0,2500.0,3875.0,4250.0,6625.0,8000.0,8400.0,8700.0,9100.0,9600.0,10000.0,10283.0,10575.0,10875.0,11183.0,11500.0,11762.0,12083.0,12413.0,12752.0,13100.0,13400.0,13750.0,14000.0,14300.0,,,,,,,,,,South Africa,ZA,CHAT,National,-,Total Number,Radio
Radio_Total Number_PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,16.0,28.0,40.0,54.0,69.0,81.0,89.0,98.0,114.0,120.0,123.0,129.0,136.0,142.0,145.0,179.0,212.0,257.0,302.0,347.0,393.0,443.0,494.0,545.0,596.0,693.0,791.0,848.0,902.0,977.0,1052.0,1127.0,1173.0,1240.0,1345.0,1391.0,1406.0,1408.0,1411.0,1449.0,1505.0,1516.0,1519.0,1525.0,1558.0,1591.0,1625.0,1660.0,1720.0,1790.0,1860.0,1930.0,2000.0,2050.0,2090.0,2140.0,2190.0,2240.0,2270.0,2300.0,2330.0,2370.0,2400.0,3000.0,3020.0,3040.0,3060.0,,,,,,,,,,Portugal,PT,CHAT,National,-,Total Number,Radio
Radio_Total Number_ER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,300.0,310.0,330.0,345.0,361.0,377.0,,,,,,,,,,Eritrea,ER,CHAT,National,-,Total Number,Radio
Radio_Total Number_GN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,37.0,40.0,42.0,45.0,47.0,50.0,75.0,75.0,80.0,85.0,90.0,91.0,95.0,100.0,101.0,105.0,110.0,120.0,124.0,128.0,132.0,136.0,144.0,152.0,161.0,170.0,180.0,191.0,202.0,214.0,227.0,240.0,255.0,271.0,288.0,306.0,325.0,350.0,357.0,364.0,371.0,,,,,,,,,,Guinea,GN,CHAT,National,-,Total Number,Radio
Radio_Total Number_KE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,161.0,175.0,190.0,207.0,225.0,244.0,265.0,288.0,312.0,339.0,368.0,400.0,441.0,486.0,535.0,590.0,650.0,778.0,932.0,1116.0,1336.0,1600.0,1673.0,1749.0,1819.0,1913.0,2000.0,2108.0,2221.0,2341.0,2467.0,2600.0,3000.0,3070.0,3140.0,3210.0,,,,,,,,,,Kenya,KE,CHAT,National,-,Total Number,Radio
Radio_Total Number_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,108.0,119.0,130.0,170.0,270.0,282.0,294.0,306.0,338.0,370.0,375.0,418.0,466.0,520.0,563.0,610.0,661.0,716.0,775.0,816.0,858.0,903.0,950.0,1000.0,1035.0,1070.0,1107.0,1145.0,1185.0,1250.0,1319.0,1392.0,1469.0,1550.0,1600.0,1665.0,1700.0,1740.0,1800.0,2000.0,2060.0,2120.0,2190.0,,,,,,,,,,Tunisia,TN,CHAT,National,-,Total Number,Radio
Radio_Total Number_VNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,100.0,105.0,110.0,115.0,120.0,125.0,343.0,562.0,781.0,1000.0,1200.0,1300.0,1525.0,1750.0,1975.0,2200.0,1983.0,1766.0,1550.0,1333.0,1116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Vietnam,VNM,CHAT,National,-,Total Number,Radio
Radio_Total Number_RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Serbia,RS,CHAT,National,-,Total Number,Radio
Radio_Total Number_BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,957.0,1126.0,1175.0,,,,,,,1535.0,1611.0,1690.0,2229.0,2319.0,2412.0,2508.0,2609.0,2714.0,2823.0,2936.0,3054.0,3176.0,3304.0,3436.0,3574.0,3717.0,3867.0,4022.0,4183.0,4351.0,4526.0,4707.0,4896.0,5093.0,5297.0,5510.0,5731.0,5961.0,6200.0,6308.0,6582.0,6782.0,6988.0,7200.0,7249.0,7299.0,7349.0,7399.0,7450.0,7492.0,7533.0,7575.0,7618.0,7660.0,7727.0,7794.0,7862.0,7931.0,8070.0,8050.0,8075.0,8090.0,8110.0,,,,,,,,,,Belgium,BE,CHAT,National,-,Total Number,Radio
