Country Name,Technology Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Data Source,Unit,Metric,Country Code,Spatial Scale,ID
Peru,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,40.0,54.0,117.0,180.0,254.0,329.0,422.0,515.0,630.0,755.0,1150.0,1530.0,2100.0,1459.0,3275.0,7708.0,2706.0,4174.0,4958.0,4869.0,5226.0,6866.0,5504.0,4862.0,5903.0,5771.0,7724.0,7931.0,7175.0,8788.0,6596.0,7551.0,11532.0,13621.0,22114.0,25981.0,28393.0,39531.0,43120.0,44317.0,89021.0,92200.35,72292.85,125692.89,115271.42,90976.46,100187.15,100458.36,141224.38,161278.62,143829.72,,World Bank,metric tons,Annual production,PE,National,Aquaculture Production_Annual production_PE
Philippines,Aquaculture Production,60769.0,61575.0,62314.0,63070.0,63885.0,65613.0,66323.0,66880.0,100035.0,99251.0,101651.0,105699.0,107424.0,110975.0,140073.0,133446.0,143328.0,162274.0,223377.0,260479.0,332642.0,352082.0,407225.0,472370.0,478345.0,495184.0,470923.0,560970.0,599464.0,629323.0,671116.0,692401.0,736381.0,793620.0,869083.0,940619.0,1007677.0,984437.0,997841.0,1048679.0,1100902.0,1220456.0,1338394.0,1448504.0,1717028.0,1895848.0,2092274.0,2214785.0,2407698.1,2477392.44,2545967.0,2608120.0,2541965.0,2373386.0,2337605.0,2348159.0,2200912.25,2237787.0,2304360.74,2358238.38,2322831.42,,World Bank,metric tons,Annual production,PH,National,Aquaculture Production_Annual production_PH
Poland,Aquaculture Production,8100.0,8700.0,7500.0,8800.0,10600.0,9700.0,10109.0,9927.0,12464.0,12905.0,9833.0,10365.0,13204.0,13805.0,13512.0,14599.0,14578.0,16728.0,11627.0,9932.0,9636.0,14190.0,12881.0,18000.0,20000.0,20099.0,18684.0,20472.0,25951.0,25951.0,26400.0,29500.0,30200.0,18609.0,24500.0,25111.0,27700.0,28680.0,29791.0,33711.0,35795.0,35460.0,32709.0,35436.0,35131.0,37920.0,35867.0,35628.0,36813.0,36503.0,30751.0,29037.0,32261.0,35208.13,40109.69,36971.0,38293.0,38799.77,43361.34,44719.0,47700.0,,World Bank,metric tons,Annual production,PL,National,Aquaculture Production_Annual production_PL
Portugal,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,16.0,24.0,47.0,79.0,119.0,155.0,203.0,232.0,265.0,309.0,394.0,489.0,599.0,682.0,839.0,2463.0,6240.0,6402.0,10331.0,11012.0,10433.0,8549.0,4968.0,6277.0,6402.0,5970.0,6538.0,4981.0,5364.0,7185.0,7536.0,6268.0,7537.0,8209.0,8288.0,8033.0,6700.0,6696.0,7894.0,7416.0,7352.0,6728.1,8224.58,9165.39,10317.8,10067.21,11338.95,9562.88,9787.24,12508.74,13991.17,13690.77,14551.75,,World Bank,metric tons,Annual production,PT,National,Aquaculture Production_Annual production_PT
Puerto Rico,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,86.0,110.0,113.0,242.0,284.0,160.0,143.0,68.0,58.0,13.0,164.0,138.0,154.0,414.0,462.0,309.0,457.0,351.0,306.0,84.3,62.0,51.0,17.0,20.0,20.0,19.92,20.0,20.0,20.0,20.0,20.0,20.0,18.0,,World Bank,metric tons,Annual production,PR,National,Aquaculture Production_Annual production_PR
Qatar,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,56.0,56.0,10.0,10.0,10.0,10.0,22.0,22.8,,World Bank,metric tons,Annual production,QA,National,Aquaculture Production_Annual production_QA
Romania,Aquaculture Production,13700.0,14400.0,13700.0,13500.0,14010.0,13850.0,14300.0,17900.0,14400.0,15400.0,18850.0,22000.0,28710.0,27850.0,33544.0,32316.0,37373.0,35142.0,35330.0,34551.0,34676.0,39016.0,43661.0,32217.0,45116.0,42414.0,47544.0,40183.0,50680.0,47260.0,34950.0,29530.0,24620.0,21100.0,20400.0,19830.0,13900.0,11168.0,9614.0,8998.0,9727.0,10818.0,9248.0,9042.0,8137.0,7284.0,8088.0,10312.0,12532.0,13131.0,8981.32,8353.26,10004.0,10146.0,10679.98,11041.75,12574.03,12798.2,12298.45,12847.78,12200.0,,World Bank,metric tons,Annual production,RO,National,Aquaculture Production_Annual production_RO
Russian Federation,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151377.0,176600.0,259735.0,120877.0,104999.0,92866.0,77956.0,68578.0,53309.0,59766.0,66230.0,71615.0,77132.0,90449.0,101483.0,108751.0,110018.0,114997.0,106343.0,105803.0,115680.0,117310.0,120998.0,129651.0,146455.0,155540.0,163600.0,154050.0,173981.0,186544.0,204032.0,248293.0,291194.0,,World Bank,metric tons,Annual production,RU,National,Aquaculture Production_Annual production_RU
Rwanda,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,23.0,27.0,30.0,36.0,39.0,39.0,61.0,64.0,38.0,44.0,164.0,58.0,53.0,53.0,60.0,79.0,100.0,118.0,128.0,300.0,270.0,435.0,612.0,1027.0,386.0,34.15,30.2,60.2,60.25,60.3,100.3,265.33,505.98,1165.2,1504.0,1620.2,1580.0,3357.0,3557.0,3850.0,7058.6,,World Bank,metric tons,Annual production,RW,National,Aquaculture Production_Annual production_RW
Samoa,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,5.0,5.0,4.6,3.73,5.56,13.34,10.0,10.12,12.93,13.3,10.01,,World Bank,metric tons,Annual production,WS,National,Aquaculture Production_Annual production_WS
Saudi Arabia,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,140.0,331.0,1240.0,1988.0,2153.0,2380.0,2503.0,2235.0,2696.0,3835.0,4690.0,5101.0,5620.0,6004.0,8218.0,6744.0,11824.0,11172.0,14375.0,15586.0,18410.4,22340.0,26441.85,26374.0,16076.0,12737.0,9266.0,23880.0,30000.0,39945.0,55025.0,72025.0,75562.8,99906.61,,World Bank,metric tons,Annual production,SA,National,Aquaculture Production_Annual production_SA
Senegal,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,200.0,98.0,66.0,81.0,146.0,123.0,92.0,149.0,136.0,124.0,0.0,39.0,36.0,34.0,34.0,43.0,11.0,7.0,12.0,11.0,26.0,42.0,60.0,78.0,74.0,23.0,155.0,104.0,105.0,109.0,98.0,52.0,54.0,45.0,45.0,54.0,71.0,79.6,334.67,399.3,706.8,1012.0,1212.5,2078.83,1010.7,1108.0,1010.0,1100.0,,World Bank,metric tons,Annual production,SN,National,Aquaculture Production_Annual production_SN
Serbia,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5013.05,6608.8,7533.72,7440.44,8195.33,7628.95,7661.19,5935.54,7168.37,7387.0,6877.66,5069.65,7338.7,6806.77,6010.26,,World Bank,metric tons,Annual production,RS,National,Aquaculture Production_Annual production_RS
Seychelles,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,12.0,50.0,100.0,164.0,195.0,278.0,584.0,649.0,227.0,425.0,282.0,234.0,1084.0,1175.0,772.0,704.0,368.0,289.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,,World Bank,metric tons,Annual production,SC,National,Aquaculture Production_Annual production_SC
Sierra Leone,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,7.0,9.0,14.0,18.0,20.0,20.0,20.0,20.0,20.0,15.0,25.0,25.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,50.0,50.0,75.0,75.0,75.0,75.0,75.0,75.0,85.0,85.0,85.0,85.0,85.0,85.0,,World Bank,metric tons,Annual production,SL,National,Aquaculture Production_Annual production_SL
Singapore,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,135.0,140.0,40.0,38.0,107.0,52.0,96.0,103.0,91.0,279.0,1126.0,1497.0,1149.0,1225.0,1330.0,1855.0,1969.0,1965.0,1857.0,2000.0,2350.0,2350.0,2360.0,3625.0,3567.0,4088.0,3706.0,4029.0,5112.0,4443.0,5027.0,5024.0,5406.0,5917.0,8573.0,4503.0,3518.0,3567.0,3498.87,4335.79,4232.31,5566.11,5262.32,6896.3,6112.35,5833.81,5701.66,5831.39,4828.85,,World Bank,metric tons,Annual production,SG,National,Aquaculture Production_Annual production_SG
Slovak Republic,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588.0,1861.0,1617.0,954.0,1254.0,648.0,872.0,887.0,999.0,829.0,881.0,1180.0,955.0,1263.0,1199.0,1071.0,834.9,702.4,834.5,1310.56,1106.2,1230.66,1308.63,2168.65,2646.26,2224.41,2687.54,2296.0,,World Bank,metric tons,Annual production,SK,National,Aquaculture Production_Annual production_SK
Slovenia,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,718.0,787.0,789.0,869.0,917.0,909.0,1206.0,1181.0,1262.0,1289.0,1353.0,1571.0,1346.0,1369.0,1352.0,1315.0,1306.6,778.4,1396.6,1154.3,1225.7,1396.3,1617.2,1858.7,1750.1,1943.5,2143.9,1672.6,,World Bank,metric tons,Annual production,SI,National,Aquaculture Production_Annual production_SI
Solomon Islands,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,6.0,5.0,3.0,5.0,6.0,8.0,10.0,13.0,13.0,13.0,13.0,13.0,13.0,15.0,15.0,6.0,400.0,1711.2,2608.8,1353.6,866.6,1160.2,4029.8,7105.0,7218.6,6992.4,11815.0,12165.4,12203.0,10583.5,4783.5,5523.5,5604.0,5504.0,,World Bank,metric tons,Annual production,SB,National,Aquaculture Production_Annual production_SB
South Africa,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,12.0,14.0,14.0,13.0,11.0,10.0,6.0,366.0,615.0,789.0,1096.0,1376.0,2037.0,3613.0,4882.0,4288.0,4021.0,4429.0,3530.0,3013.0,4196.0,5088.0,4148.0,2819.0,2830.0,4105.0,6602.0,5954.0,5895.0,6037.0,5669.0,5421.0,4982.0,5147.6,5343.28,5926.53,6613.0,7222.0,6730.4,8094.27,6338.32,7991.55,9224.32,9753.01,,World Bank,metric tons,Annual production,ZA,National,Aquaculture Production_Annual production_ZA
South Sudan,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,21.0,22.0,27.0,30.0,,World Bank,metric tons,Annual production,SS,National,Aquaculture Production_Annual production_SS
Spain,Aquaculture Production,6300.0,8000.0,56600.0,64200.0,65200.0,66900.0,65300.0,52000.0,69700.0,95800.0,156200.0,146700.0,164300.0,166900.0,173927.0,168312.0,186900.0,193768.0,235500.0,206760.0,205638.0,215150.0,225730.0,229310.0,247426.0,266608.0,268449.0,270734.0,271403.0,222924.0,203766.0,224971.0,171259.0,128330.0,181940.0,225965.0,233633.0,241169.0,315908.0,320469.0,311429.0,311591.0,257249.0,271279.0,301981.0,225029.0,297891.2,287985.4,255291.24,271567.37,256785.65,277253.83,269595.67,229307.64,288009.88,296571.97,290483.19,318142.32,356897.16,311033.49,276570.61,,World Bank,metric tons,Annual production,ES,National,Aquaculture Production_Annual production_ES
Sri Lanka,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,20.0,20.0,20.0,20.0,20.0,24.0,27.0,31.0,47.0,56.0,70.0,40.0,280.0,430.0,530.0,699.0,730.0,1030.0,1530.0,2030.0,2530.0,3130.0,3359.0,3632.0,3680.0,6570.0,3900.0,4420.0,3610.0,2651.0,3462.0,4003.0,4304.0,5652.0,8233.0,7474.0,7548.68,8058.14,11912.22,8839.76,30881.3,34220.3,36037.75,30974.22,28756.16,30921.46,34087.49,42118.9,,World Bank,metric tons,Annual production,LK,National,Aquaculture Production_Annual production_LK
St. Kitts and Nevis,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.5,1.0,1.5,2.0,2.0,2.0,,World Bank,metric tons,Annual production,KN,National,Aquaculture Production_Annual production_KN
St. Lucia,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,35.0,40.0,40.0,40.0,21.0,9.0,11.0,11.0,12.0,3.0,2.0,137.0,1.0,29.0,18.0,22.0,6.0,15.0,10.24,10.39,7.04,12.36,20.9,21.8,27.9,44.3,36.2,26.1,32.44,27.45,60.0,119.72,91.89,,World Bank,metric tons,Annual production,LC,National,Aquaculture Production_Annual production_LC
St. Vincent and the Grenadines,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.4,1.4,1.4,1.1,1.0,0.24,13.07,,World Bank,metric tons,Annual production,VC,National,Aquaculture Production_Annual production_VC
Sudan,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,41.0,43.0,45.0,100.0,234.0,203.0,200.0,200.0,200.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1600.0,1600.0,1600.0,1600.0,1600.0,1950.0,1800.0,2000.0,2000.0,2000.0,7500.0,6500.0,6000.0,7000.0,6000.0,9000.0,10000.0,10000.0,9850.0,,World Bank,metric tons,Annual production,SD,National,Aquaculture Production_Annual production_SD
Suriname,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,106.0,200.0,345.0,422.0,422.0,260.0,288.0,242.0,180.0,118.3,74.4,41.16,71.1,96.0,74.2,78.7,82.82,122.17,102.1,106.75,72.4,69.5,37.0,,World Bank,metric tons,Annual production,SR,National,Aquaculture Production_Annual production_SR
Sweden,Aquaculture Production,510.0,511.0,828.0,838.0,649.0,562.0,778.0,597.0,619.0,544.0,373.0,307.0,244.0,287.0,392.0,420.0,489.0,548.0,640.0,721.0,822.0,2607.0,3998.0,3227.0,3265.0,3081.0,4346.0,7288.0,8287.0,7914.0,9124.0,7984.0,7119.0,5904.0,7410.0,7554.0,8244.0,6683.0,5476.0,6004.0,4834.0,6773.0,5618.0,6334.0,5989.0,5880.0,7549.0,5365.0,7595.0,8540.0,10644.0,13441.0,13757.0,13366.0,12899.0,12020.0,15747.0,14793.0,13095.0,11579.3,12090.3,,World Bank,metric tons,Annual production,SE,National,Aquaculture Production_Annual production_SE
Switzerland,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,15.0,25.0,40.0,60.0,90.0,130.0,170.0,200.0,220.0,250.0,272.0,270.0,271.0,252.0,254.0,1180.0,1070.0,1230.0,1230.0,1135.0,1235.0,1161.0,1161.0,1150.0,1150.0,1135.0,1100.0,1135.0,1135.0,1100.0,1205.0,1214.0,1214.0,1216.0,1216.0,1249.0,1261.0,1466.0,1471.0,1593.0,1593.0,1593.0,1733.0,1733.0,1843.0,2048.1,2048.1,,World Bank,metric tons,Annual production,CH,National,Aquaculture Production_Annual production_CH
Syrian Arab Republic,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,10.0,15.0,20.0,20.0,30.0,70.0,120.0,163.0,230.0,509.0,816.0,1122.0,1375.0,2055.0,2810.0,2573.0,1982.0,3040.0,2662.0,2729.0,3169.0,5116.0,4635.0,4521.0,5857.0,6355.0,5596.0,7233.0,6079.0,6797.0,5880.0,5988.0,7217.0,8692.0,8533.0,8902.0,8425.0,8595.0,8697.0,8610.0,7500.0,6200.0,4000.0,3000.0,2500.0,2500.0,2350.0,2225.0,2250.0,2300.0,,World Bank,metric tons,Annual production,SY,National,Aquaculture Production_Annual production_SY
Tajikistan,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3227.0,3267.0,3603.0,3689.0,1874.0,2462.0,980.0,284.0,93.0,71.0,81.0,74.0,86.0,99.0,143.0,167.0,26.0,26.0,26.0,26.0,26.0,255.1,517.2,537.0,274.8,403.9,443.6,450.0,439.0,470.0,512.0,736.0,775.0,,World Bank,metric tons,Annual production,TJ,National,Aquaculture Production_Annual production_TJ
Tanzania,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,15.0,21.0,32.0,35.0,37.0,1375.0,9455.0,26370.0,22580.0,18880.0,25740.0,40370.0,48940.0,37870.0,44250.0,38370.0,51120.0,83160.0,114460.0,96642.0,74873.0,76632.0,80032.0,88895.0,113142.0,108403.95,132495.5,137648.75,160803.19,120610.87,143347.79,183236.14,123699.13,129415.46,121116.44,114660.4,108568.01,,World Bank,metric tons,Annual production,TZ,National,Aquaculture Production_Annual production_TZ
Thailand,Aquaculture Production,31545.0,41436.0,41893.0,39525.0,40474.0,42112.0,51800.0,54769.0,63673.0,72390.0,80876.0,89384.0,52748.0,42574.0,47884.0,80821.0,125100.0,150858.0,130775.0,118363.0,95966.0,129097.0,86643.0,99978.0,111932.0,135840.0,134063.0,151656.0,218191.0,260191.0,291719.0,353333.0,370974.0,457314.0,509800.0,559504.0,556155.0,539817.0,594579.0,693762.0,738155.0,814121.0,954608.0,1064406.0,1259984.0,1304232.0,1354297.0,1370456.0,1330861.0,1416668.0,1286122.0,1202005.43,1272700.0,998117.0,898564.86,921023.0,963573.0,894974.0,921313.13,963265.54,962466.91,,World Bank,metric tons,Annual production,TH,National,Aquaculture Production_Annual production_TH
Timor-Leste,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,23.0,402.0,452.0,497.0,1554.0,361.0,468.0,1174.0,880.0,637.0,695.0,850.0,810.0,830.0,835.0,,World Bank,metric tons,Annual production,TL,National,Aquaculture Production_Annual production_TL
Togo,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,30.0,14.0,14.0,14.0,14.0,22.0,22.0,150.0,150.0,150.0,20.0,21.0,20.0,25.0,20.0,20.0,20.0,30.0,30.0,35.0,50.0,50.0,50.0,107.0,107.0,100.0,20.0,20.0,23.0,25.0,58.0,98.0,132.0,290.0,1000.0,730.0,,World Bank,metric tons,Annual production,TG,National,Aquaculture Production_Annual production_TG
Tonga,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,77.0,70.0,67.0,72.0,33.0,81.0,5.0,5.5,302.61,300.2,300.3,300.3,300.0,132.04,87.31,57.41,21.03,70.0,80.0,90.0,105.2,,World Bank,metric tons,Annual production,TO,National,Aquaculture Production_Annual production_TO
Trinidad and Tobago,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,4.0,4.0,15.0,15.0,13.0,13.0,13.0,22.0,7.0,7.0,7.0,25.5,25.5,25.5,19.3,12.69,27.36,13.5,5.75,6.55,7.55,5.45,23.8,11.1,7.45,7.45,54.0,4.2,,World Bank,metric tons,Annual production,TT,National,Aquaculture Production_Annual production_TT
Tunisia,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,17.0,28.0,41.0,56.0,72.0,117.0,160.0,116.0,147.0,182.0,212.0,993.0,820.0,1023.0,778.0,859.0,795.0,1137.0,960.0,1351.0,1875.0,1842.0,1095.0,1553.0,1868.0,1980.0,2086.0,2308.0,2603.0,2855.0,3662.0,3756.0,4720.0,5447.0,8406.0,9197.0,11935.0,11663.0,14584.0,17593.0,21930.0,21826.2,22913.2,23486.1,,World Bank,metric tons,Annual production,TN,National,Aquaculture Production_Annual production_TN
Turkiye,Aquaculture Production,60.0,80.0,100.0,120.0,150.0,180.0,220.0,250.0,310.0,350.0,400.0,470.0,530.0,600.0,680.0,770.0,860.0,970.0,1090.0,1220.0,1370.0,1540.0,1740.0,1970.0,2226.0,2700.0,3075.0,3300.0,4100.0,4354.0,5782.0,7835.0,9085.0,12438.0,15998.0,21607.0,33201.0,45450.0,56700.0,63000.0,79031.0,67244.0,61165.0,79943.0,94450.0,119567.0,129333.0,140743.0,152896.0,159639.0,167721.0,188890.0,212805.0,233863.6,235133.0,240334.0,253395.0,276502.0,314537.0,373356.0,421411.0,,World Bank,metric tons,Annual production,TR,National,Aquaculture Production_Annual production_TR
Turkmenistan,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2380.0,2464.0,2410.0,2248.0,1950.0,2163.0,2125.0,1669.0,307.0,605.0,559.0,73.0,68.0,43.0,38.0,24.0,16.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,30.0,50.0,50.0,75.0,80.0,120.0,140.0,150.0,,World Bank,metric tons,Annual production,TM,National,Aquaculture Production_Annual production_TM
Turks and Caicos Islands,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,100.0,10.0,5.0,2.0,2.0,1.0,1.0,5.0,3.0,4.0,4.0,10.0,15.0,20.0,30.0,25.0,4.0,4.0,4.0,0.0,0.0,0.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,,World Bank,metric tons,Annual production,TC,National,Aquaculture Production_Annual production_TC
Tuvalu,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,World Bank,metric tons,Annual production,TV,National,Aquaculture Production_Annual production_TV
